QuarterID,GameID,Number,Name,AwayScore,HomeScore
166011,20187,1,1,27,31
166012,20187,2,2,35,33
166013,20187,3,3,26,22
166014,20187,4,4,17,25
166015,20188,1,1,15,35
166016,20188,2,2,25,25
166017,20188,3,3,30,28
166018,20188,4,4,34,18
166019,20189,1,1,26,21
166020,20189,2,2,29,18
166021,20189,3,3,36,21
166022,20189,4,4,24,36
166023,20190,1,1,47,24
166024,20190,2,2,35,23
166025,20190,3,3,23,41
166026,20190,4,4,29,34
166027,20191,1,1,32,36
166028,20191,2,2,31,39
166029,20191,3,3,24,37
166030,20191,4,4,30,29
166031,20192,1,1,36,23
166032,20193,1,1,33,30
166033,20192,2,2,28,29
166034,20192,3,3,26,28
166035,20192,4,4,22,33
166036,20193,2,2,35,33
166037,20193,3,3,23,36
166038,20193,4,4,27,19
166039,20194,1,1,29,25
166040,20194,2,2,34,24
166041,20194,3,3,31,26
166042,20194,4,4,26,40
166043,20193,5,OT,27,26
166044,20193,6,OT2,0,0
166045,20197,1,1,31,24
166046,20197,2,2,30,46
166047,20197,3,3,25,30
166048,20197,4,4,18,20
166049,20195,1,1,27,23
166050,20195,2,2,26,28
166051,20195,3,3,29,41
166052,20195,4,4,28,24
166053,20198,1,1,37,26
166054,20198,2,2,19,25
166055,20198,3,3,29,31
166056,20198,4,4,13,31
166057,20196,1,1,26,34
166058,20196,2,2,35,23
166059,20196,3,3,34,40
166060,20196,4,4,30,29
166061,20199,1,1,26,23
166062,20199,2,2,27,19
166063,20199,3,3,23,33
166064,20199,4,4,28,21
166065,20200,1,1,26,25
166066,20200,2,2,20,18
166067,20200,3,3,44,24
166068,20200,4,4,23,25
166069,20201,1,1,25,28
166070,20201,2,2,27,28
166071,20201,3,3,29,32
166072,20201,4,4,27,30
166073,20202,1,1,36,25
166074,20202,2,2,24,25
166075,20202,3,3,27,31
166076,20202,4,4,25,37
166077,20203,1,1,28,43
166078,20203,2,2,29,28
166079,20203,3,3,30,33
166080,20203,4,4,27,43
166081,20204,1,1,33,25
166082,20204,2,2,29,24
166083,20204,3,3,38,25
166084,20204,4,4,18,31
166085,20208,1,1,25,35
166086,20206,1,1,18,33
166087,20206,2,2,29,17
166088,20206,3,3,28,21
166089,20206,4,4,28,23
166090,20208,2,2,29,23
166091,20208,3,3,33,35
166092,20208,4,4,31,20
166093,20207,1,1,29,28
166094,20207,2,2,20,19
166095,20207,3,3,24,30
166096,20207,4,4,34,24
166097,20205,1,1,31,42
166098,20205,2,2,29,36
166099,20205,3,3,24,30
166100,20205,4,4,35,27
166101,20209,1,1,35,26
166102,20209,2,2,42,35
166103,20209,3,3,12,35
166104,20209,4,4,40,35
166105,20210,1,1,26,25
166106,20210,2,2,30,31
166107,20210,3,3,19,26
166108,20210,4,4,32,31
166109,20211,1,1,28,20
166110,20211,2,2,27,38
166111,20211,3,3,22,36
166112,20211,4,4,27,36
166113,20213,1,1,26,36
166114,20213,2,2,40,45
166115,20213,3,3,37,25
166116,20213,4,4,21,23
166117,20212,1,1,29,36
166118,20212,2,2,27,31
166119,20212,3,3,32,36
166120,20212,4,4,34,35
166121,20214,1,1,22,29
166122,20214,2,2,27,28
166123,20214,3,3,24,36
166124,20214,4,4,30,25
166125,20215,1,1,27,31
166126,20215,2,2,26,32
166127,20215,3,3,37,26
166128,20215,4,4,28,18
166129,20216,1,1,28,23
166130,20216,2,2,22,29
166131,20216,3,3,27,34
166132,20216,4,4,30,33
166133,20217,1,1,28,27
166134,20219,1,1,37,35
166135,20219,2,2,29,25
166136,20219,3,3,40,19
166137,20219,4,4,19,30
166138,20217,2,2,29,32
166139,20217,3,3,29,27
166140,20217,4,4,31,24
166141,20218,1,1,23,30
166142,20218,2,2,34,34
166143,20218,3,3,34,32
166144,20218,4,4,30,32
166145,20221,1,1,22,28
166146,20221,2,2,33,31
166147,20221,3,3,29,31
166148,20221,4,4,22,25
166149,20224,1,1,27,30
166150,20224,2,2,30,21
166151,20224,3,3,34,21
166152,20224,4,4,17,26
166153,20225,1,1,28,19
166154,20223,1,1,21,24
166155,20225,2,2,23,28
166156,20225,3,3,21,26
166157,20225,4,4,28,32
166158,20223,2,2,27,28
166159,20223,3,3,22,31
166160,20223,4,4,17,38
166161,20222,1,1,33,25
166162,20222,2,2,28,29
166163,20222,3,3,23,25
166164,20222,4,4,26,20
166165,20220,1,1,30,30
166166,20220,2,2,34,31
166167,20220,3,3,42,26
166168,20220,4,4,30,33
166169,20226,1,1,38,37
166170,20226,2,2,27,30
166171,20226,3,3,26,29
166172,20226,4,4,25,23
166173,20228,1,1,36,26
166174,20228,2,2,22,25
166175,20228,3,3,26,28
166176,20228,4,4,21,30
166177,20227,1,1,28,25
166178,20227,2,2,32,21
166179,20227,3,3,28,32
166180,20227,4,4,26,27
166181,20230,1,1,27,27
166182,20230,2,2,24,31
166183,20230,3,3,30,22
166184,20230,4,4,27,21
166185,20229,1,1,39,32
166186,20229,2,2,32,29
166187,20229,3,3,22,32
166188,20229,4,4,34,31
166189,20232,1,1,31,33
166190,20232,2,2,25,26
166191,20232,3,3,31,15
166192,20232,4,4,23,28
166193,20231,1,1,27,33
166194,20231,2,2,38,26
166195,20231,3,3,36,31
166196,20231,4,4,35,35
166197,20234,1,1,38,39
166198,20233,1,1,30,33
166199,20233,2,2,33,33
166200,20233,3,3,32,34
166201,20233,4,4,25,29
166202,20234,2,2,33,25
166203,20234,3,3,28,24
166204,20234,4,4,34,34
166205,20236,1,1,24,23
166206,20235,1,1,23,37
166207,20236,2,2,33,24
166208,20236,3,3,28,26
166209,20236,4,4,36,28
166210,20235,2,2,24,29
166211,20235,3,3,25,36
166212,20235,4,4,34,33
166213,20238,1,1,19,39
166214,20238,2,2,23,34
166215,20238,3,3,30,32
166216,20238,4,4,34,21
166217,20239,1,1,24,33
166218,20239,2,2,34,32
166219,20239,3,3,30,23
166220,20239,4,4,26,25
166221,20237,1,1,26,38
166222,20237,2,2,28,21
166223,20237,3,3,26,29
166224,20237,4,4,28,18
166225,20240,1,1,20,33
166226,20240,2,2,35,26
166227,20240,3,3,29,33
166228,20240,4,4,24,28
166229,20241,1,1,38,22
166230,20241,2,2,29,29
166231,20241,3,3,38,31
166232,20241,4,4,31,39
166233,20242,1,1,33,28
166234,20242,2,2,31,36
166235,20242,3,3,25,25
166236,20242,4,4,34,34
166237,20243,1,1,32,25
166238,20243,2,2,39,27
166239,20243,3,3,20,29
166240,20243,4,4,32,34
166241,20246,1,1,30,25
166242,20245,1,1,20,44
166243,20246,2,2,37,20
166244,20246,3,3,25,26
166245,20246,4,4,25,30
166246,20245,2,2,40,21
166247,20245,3,3,33,27
166248,20245,4,4,36,25
166249,20244,1,1,27,25
166250,20244,2,2,32,34
166251,20244,3,3,21,27
166252,20244,4,4,33,19
166253,20242,5,OT,11,18
166254,20247,1,1,24,29
166255,20247,2,2,26,18
166256,20247,3,3,28,28
166257,20247,4,4,33,24
166258,20248,1,1,42,28
166259,20248,2,2,37,30
166260,20248,3,3,37,28
166261,20248,4,4,24,26
166262,20249,1,1,20,29
166263,20249,2,2,30,41
166264,20249,3,3,26,29
166265,20249,4,4,15,32
166266,20250,1,1,26,13
166267,20250,2,2,29,31
166268,20250,3,3,36,32
166269,20250,4,4,24,23
166270,20251,1,1,19,22
166271,20251,2,2,24,21
166272,20251,3,3,26,24
166273,20251,4,4,34,28
166274,20253,1,1,33,23
166275,20252,1,1,23,31
166276,20253,2,2,30,24
166277,20253,3,3,24,34
166278,20252,2,2,21,17
166279,20253,4,4,23,29
166280,20252,3,3,20,32
166281,20252,4,4,26,31
166282,20254,1,1,26,32
166283,20254,2,2,37,21
166284,20254,3,3,32,30
166285,20254,4,4,13,40
166286,20255,1,1,37,25
166287,20255,2,2,26,35
166288,20255,3,3,21,26
166289,20255,4,4,19,26
166290,20253,5,OT,17,25
166291,20253,6,OT2,0,0
166292,20256,1,1,37,29
166293,20256,2,2,37,29
166294,20256,3,3,26,28
166295,20256,4,4,24,32
166296,20258,1,1,26,33
166297,20258,2,2,27,24
166298,20258,3,3,24,17
166299,20258,4,4,41,28
166300,20257,1,1,34,39
166301,20257,2,2,25,35
166302,20257,3,3,33,32
166303,20257,4,4,18,30
166304,20259,1,1,37,28
166305,20259,2,2,29,38
166306,20259,3,3,36,35
166307,20259,4,4,47,43
166308,20260,1,1,20,23
166309,20260,2,2,23,26
166310,20260,3,3,32,21
166311,20260,4,4,34,28
166312,20261,1,1,19,36
166313,20261,2,2,31,31
166314,20261,3,3,21,38
166315,20261,4,4,29,33
166316,20262,1,1,39,41
166317,20262,2,2,36,27
166318,20262,3,3,24,38
166319,20262,4,4,30,26
166320,20263,1,1,31,24
166321,20263,2,2,34,23
166322,20263,3,3,30,30
166323,20263,4,4,24,30
166324,20265,1,1,24,33
166325,20265,2,2,22,37
166326,20265,3,3,28,27
166327,20265,4,4,39,26
166328,20264,1,1,19,26
166329,20264,2,2,30,30
166330,20264,3,3,26,40
166331,20264,4,4,20,25
166332,20266,1,1,33,22
166333,20266,2,2,36,25
166334,20266,3,3,23,36
166335,20266,4,4,23,32
166336,20267,1,1,33,28
166337,20267,2,2,35,33
166338,20267,3,3,24,35
166339,20267,4,4,25,28
166340,20268,1,1,23,22
166341,20268,2,2,26,26
166342,20268,3,3,24,31
166343,20268,4,4,33,35
166344,20266,5,OT,8,14
166345,20269,1,1,27,36
166346,20271,1,1,27,27
166347,20271,2,2,30,30
166348,20271,3,3,23,22
166349,20271,4,4,34,27
166350,20269,2,2,27,24
166351,20269,3,3,37,37
166352,20269,4,4,32,20
166353,20272,1,1,37,35
166354,20272,2,2,30,36
166355,20272,3,3,23,24
166356,20272,4,4,27,30
166357,20270,1,1,15,22
166358,20270,2,2,33,23
166359,20270,3,3,43,23
166360,20270,4,4,36,36
166361,20273,1,1,31,32
166362,20273,2,2,20,21
166363,20273,3,3,26,25
166364,20273,4,4,27,38
166365,20275,1,1,31,36
166366,20275,2,2,39,27
166367,20275,3,3,27,36
166368,20275,4,4,36,21
166369,20274,1,1,36,19
166370,20274,2,2,19,28
166371,20274,3,3,24,22
166372,20274,4,4,38,37
166373,20276,1,1,45,34
166374,20277,1,1,20,23
166375,20276,2,2,25,24
166376,20276,3,3,25,18
166377,20276,4,4,36,33
166378,20277,2,2,24,38
166379,20277,3,3,41,37
166380,20277,4,4,26,29
166381,20278,1,1,32,21
166382,20278,2,2,27,30
166383,20278,3,3,31,18
166384,20278,4,4,28,26
166385,20279,1,1,28,22
166386,20279,2,2,31,26
166387,20279,3,3,28,23
166388,20279,4,4,35,37
166389,20280,1,1,27,31
166390,20280,2,2,25,25
166391,20280,3,3,28,25
166392,20280,4,4,38,29
166393,20281,1,1,30,26
166394,20281,2,2,33,27
166395,20281,3,3,39,22
166396,20281,4,4,27,30
166397,20282,1,1,28,40
166398,20282,2,2,38,35
166399,20282,3,3,24,34
166400,20282,4,4,25,20
166401,20284,1,1,25,30
166402,20284,2,2,31,41
166403,20284,3,3,28,26
166404,20284,4,4,36,23
166405,20283,1,1,29,23
166406,20283,2,2,30,26
166407,20283,3,3,24,30
166408,20283,4,4,31,27
166409,20284,5,OT,8,2
166410,20285,1,1,37,26
166411,20285,2,2,36,30
166412,20285,3,3,30,30
166413,20285,4,4,24,35
166414,20286,1,1,35,31
166415,20287,1,1,20,34
166416,20286,2,2,36,33
166417,20286,3,3,16,36
166418,20286,4,4,42,33
166419,20287,2,2,29,27
166420,20287,3,3,22,27
166421,20287,4,4,33,19
166422,20288,1,1,17,31
166423,20288,2,2,21,35
166424,20288,3,3,25,33
166425,20288,4,4,21,21
166426,20289,1,1,35,32
166427,20289,2,2,22,35
166428,20289,3,3,29,39
166429,20289,4,4,20,29
166430,20290,1,1,39,36
166431,20290,2,2,35,51
166432,20290,3,3,28,28
166433,20290,4,4,20,24
166434,20291,1,1,30,47
166435,20291,2,2,32,24
166436,20291,3,3,27,39
166437,20291,4,4,22,36
166438,20292,1,1,30,31
166439,20292,2,2,28,18
166440,20292,3,3,23,27
166441,20292,4,4,25,36
166442,20293,1,1,30,33
166443,20293,2,2,18,27
166444,20293,3,3,27,33
166445,20293,4,4,28,30
166446,20294,1,1,28,25
166447,20294,2,2,21,33
166448,20294,3,3,27,27
166449,20294,4,4,30,30
166450,20295,1,1,24,26
166451,20295,2,2,26,26
166452,20295,3,3,36,28
166453,20295,4,4,15,21
166454,20296,1,1,33,26
166455,20296,2,2,26,30
166456,20296,3,3,31,24
166457,20296,4,4,29,33
166458,20297,1,1,31,19
166459,20297,2,2,18,38
166460,20297,3,3,35,38
166461,20297,4,4,29,27
166462,20299,1,1,30,24
166463,20299,2,2,37,23
166464,20299,3,3,28,26
166465,20299,4,4,24,22
166466,20298,1,1,26,27
166467,20298,2,2,35,31
166468,20298,3,3,30,24
166469,20298,4,4,34,29
166470,20300,1,1,28,33
166471,20300,2,2,30,26
166472,20300,3,3,24,25
166473,20300,4,4,30,29
166474,20295,5,OT,7,13
166475,20301,1,1,29,24
166476,20301,2,2,18,16
166477,20301,3,3,17,23
166478,20301,4,4,29,21
166479,20302,1,1,26,22
166480,20302,2,2,33,28
166481,20302,3,3,27,29
166482,20302,4,4,24,27
166483,20303,1,1,27,29
166484,20303,2,2,30,38
166485,20303,3,3,26,33
166486,20303,4,4,30,27
166487,20304,1,1,24,25
166488,20304,2,2,25,23
166489,20304,3,3,31,33
166490,20304,4,4,22,30
166491,20305,1,1,34,33
166492,20305,2,2,32,29
166493,20305,3,3,25,30
166494,20305,4,4,32,29
166495,20306,1,1,26,33
166496,20307,1,1,34,28
166497,20306,2,2,34,26
166498,20306,3,3,37,33
166499,20306,4,4,39,34
166500,20307,2,2,33,22
166501,20307,3,3,36,25
166502,20307,4,4,19,24
166503,20309,1,1,31,26
166504,20309,2,2,30,21
166505,20309,3,3,25,26
166506,20309,4,4,10,14
166507,20308,1,1,22,29
166508,20308,2,2,21,28
166509,20308,3,3,28,17
166510,20308,4,4,32,31
166511,20310,1,1,23,28
166512,20310,2,2,21,32
166513,20310,3,3,19,31
166514,20310,4,4,32,21
166515,20311,1,1,22,26
166516,20311,2,2,36,25
166517,20311,3,3,30,27
166518,20311,4,4,16,34
166519,20312,1,1,34,26
166520,20312,2,2,29,29
166521,20312,3,3,30,25
166522,20312,4,4,36,27
166523,20313,1,1,28,24
166524,20313,2,2,21,29
166525,20313,3,3,40,19
166526,20313,4,4,32,28
166527,20315,1,1,31,32
166528,20315,2,2,29,20
166529,20315,3,3,32,30
166530,20315,4,4,35,31
166531,20314,1,1,36,30
166532,20314,2,2,36,27
166533,20314,3,3,26,25
166534,20314,4,4,20,28
166535,20316,1,1,40,28
166536,20316,2,2,29,24
166537,20316,3,3,29,24
166538,20316,4,4,25,21
166539,20317,1,1,39,38
166540,20317,2,2,28,26
166541,20317,3,3,25,30
166542,20317,4,4,33,36
166543,20318,1,1,37,25
166544,20318,2,2,22,26
166545,20318,3,3,25,32
166546,20318,4,4,37,26
166547,20319,1,1,24,34
166548,20319,2,2,24,37
166549,20319,3,3,31,28
166550,20319,4,4,32,26
166551,20320,1,1,31,29
166552,20320,2,2,24,32
166553,20320,3,3,25,35
166554,20320,4,4,19,26
166555,20321,1,1,36,27
166556,20321,2,2,19,38
166557,20321,3,3,22,24
166558,20321,4,4,23,29
166559,20322,1,1,33,33
166560,20322,2,2,27,29
166561,20322,3,3,23,20
166562,20322,4,4,26,22
166563,20323,1,1,15,30
166564,20323,2,2,17,38
166565,20323,3,3,23,33
166566,20323,4,4,31,35
166567,20325,1,1,31,35
166568,20325,2,2,34,36
166569,20325,3,3,36,32
166570,20325,4,4,26,22
166571,20324,1,1,32,25
166572,20324,2,2,17,18
166573,20324,3,3,27,28
166574,20324,4,4,29,37
166575,20326,1,1,21,36
166576,20327,1,1,26,31
166577,20326,2,2,28,22
166578,20326,3,3,32,26
166579,20326,4,4,32,37
166580,20327,2,2,34,37
166581,20327,3,3,38,31
166582,20327,4,4,28,34
166583,20328,1,1,32,25
166584,20328,2,2,19,31
166585,20328,3,3,14,32
166586,20328,4,4,28,28
166587,20330,1,1,25,37
166588,20331,1,1,34,28
166589,20329,1,1,16,27
166590,20329,2,2,25,26
166591,20329,3,3,30,21
166592,20329,4,4,31,24
166593,20330,2,2,16,33
166594,20330,3,3,28,29
166595,20330,4,4,31,17
166596,20331,2,2,36,41
166597,20331,3,3,38,23
166598,20331,4,4,30,30
166599,20332,1,1,23,30
166600,20332,2,2,29,29
166601,20332,3,3,34,38
166602,20332,4,4,44,28
166603,20333,1,1,26,29
166604,20333,2,2,31,28
166605,20333,3,3,28,37
166606,20333,4,4,25,19
166607,20845,1,1,36,39
166608,20845,2,2,48,32
166609,20845,3,3,36,31
166610,20845,4,4,20,35
166611,20334,1,1,44,14
166612,20334,2,2,22,37
166613,20334,3,3,33,25
166614,20334,4,4,29,15
166615,20844,1,1,47,53
166616,20844,2,2,42,51
166617,20844,3,3,47,56
166618,20844,4,4,50,51
166619,20336,1,1,25,42
166620,20336,2,2,18,30
166621,20336,3,3,45,30
166622,20336,4,4,27,27
166623,20337,1,1,32,21
166624,20335,1,1,29,24
166625,20337,2,2,37,25
166626,20337,3,3,22,35
166627,20337,4,4,19,15
166628,20335,2,2,25,26
166629,20335,3,3,32,32
166630,20335,4,4,30,27
166631,20338,1,1,21,30
166632,20338,2,2,27,29
166633,20338,3,3,23,23
166634,20338,4,4,22,39
166635,20339,1,1,33,32
166636,20339,2,2,30,28
166637,20339,3,3,28,36
166638,20339,4,4,22,27
166639,20341,1,1,27,31
166640,20341,2,2,23,32
166641,20341,3,3,29,38
166642,20341,4,4,26,26
166643,20342,1,1,33,35
166644,20342,2,2,26,26
166645,20342,3,3,23,35
166646,20342,4,4,25,33
166647,20340,1,1,31,23
166648,20340,2,2,28,39
166649,20340,3,3,37,21
166650,20340,4,4,33,29
166651,20343,1,1,25,38
166652,20344,1,1,34,26
166653,20344,2,2,22,26
166654,20344,3,3,29,38
166655,20344,4,4,30,17
166656,20343,2,2,24,34
166657,20343,3,3,34,29
166658,20343,4,4,27,29
166659,20346,1,1,32,30
166660,20346,2,2,25,35
166661,20346,3,3,30,28
166662,20346,4,4,35,34
166663,20345,1,1,28,31
166664,20345,2,2,28,36
166665,20345,3,3,26,31
166666,20345,4,4,28,30
166667,20347,1,1,33,22
166668,20347,2,2,32,42
166669,20347,3,3,31,26
166670,20347,4,4,27,31
166671,20348,1,1,25,25
166672,20348,2,2,25,28
166673,20348,3,3,20,21
166674,20348,4,4,27,30
166675,20353,1,1,31,24
166676,20352,1,1,28,41
166677,20353,2,2,27,34
166678,20353,3,3,26,22
166679,20353,4,4,22,15
166680,20352,2,2,29,39
166681,20352,3,3,24,37
166682,20352,4,4,25,30
166683,20350,1,1,29,29
166684,20350,2,2,24,30
166685,20350,3,3,26,16
166686,20350,4,4,22,20
166687,20349,1,1,28,20
166688,20349,2,2,24,37
166689,20349,3,3,24,32
166690,20349,4,4,34,25
166691,20355,1,1,25,20
166692,20355,2,2,38,28
166693,20355,3,3,32,29
166694,20355,4,4,32,35
166695,20354,1,1,15,22
166696,20354,2,2,14,21
166697,20354,3,3,23,30
166698,20354,4,4,32,24
166699,20351,1,1,31,27
166700,20351,2,2,20,30
166701,20351,3,3,36,13
166702,20351,4,4,25,37
166703,20356,1,1,26,30
166704,20356,2,2,33,36
166705,20356,3,3,31,31
166706,20356,4,4,28,26
166707,20357,1,1,32,30
166708,20357,2,2,33,25
166709,20357,3,3,25,30
166710,20357,4,4,22,24
166711,20359,1,1,30,26
166712,20359,2,2,32,32
166713,20359,3,3,35,26
166714,20359,4,4,19,18
166715,20358,1,1,22,23
166716,20358,2,2,23,19
166717,20358,3,3,21,28
166718,20358,4,4,20,31
166719,20360,1,1,35,21
166720,20360,2,2,34,27
166721,20360,3,3,26,34
166722,20360,4,4,24,16
166723,20361,1,1,28,45
166724,20361,2,2,35,27
166725,20361,3,3,27,23
166726,20361,4,4,23,28
166727,20362,1,1,32,32
166728,20362,2,2,28,35
166729,20362,3,3,31,33
166730,20362,4,4,20,33
166731,20363,1,1,27,31
166732,20363,2,2,28,23
166733,20363,3,3,32,26
166734,20363,4,4,27,25
166735,20364,1,1,22,19
166736,20366,1,1,28,21
166737,20364,2,2,29,26
166738,20364,3,3,19,38
166739,20364,4,4,22,26
166740,20366,2,2,29,39
166741,20366,3,3,24,22
166742,20366,4,4,33,24
166743,20365,1,1,31,34
166744,20365,2,2,26,28
166745,20365,3,3,30,21
166746,20365,4,4,36,27
166747,20367,1,1,30,36
166748,20367,2,2,31,25
166749,20367,3,3,30,26
166750,20367,4,4,28,16
166751,20368,1,1,18,32
166752,20368,2,2,21,31
166753,20368,3,3,35,30
166754,20368,4,4,35,35
166755,20369,1,1,24,18
166756,20369,2,2,23,16
166757,20369,3,3,23,25
166758,20369,4,4,23,21
166759,20370,1,1,25,28
166760,20370,2,2,33,23
166761,20370,3,3,31,29
166762,20370,4,4,34,27
166763,20372,1,1,30,28
166764,20372,2,2,31,28
166765,20372,3,3,29,31
166766,20372,4,4,40,35
166767,20846,1,1,27,29
166768,20846,2,2,31,33
166769,20846,3,3,26,30
166770,20846,4,4,27,21
166771,20373,1,1,30,18
166772,20373,2,2,36,22
166773,20373,3,3,23,26
166774,20373,4,4,22,20
166775,20374,1,1,32,33
166776,20374,2,2,33,29
166777,20374,3,3,36,19
166778,20374,4,4,20,29
166779,20376,1,1,25,33
166780,20376,2,2,19,25
166781,20376,3,3,15,30
166782,20376,4,4,22,20
166783,20375,1,1,24,23
166784,20375,2,2,32,37
166785,20375,3,3,26,23
166786,20375,4,4,37,38
166787,20377,1,1,23,25
166788,20377,2,2,37,33
166789,20377,3,3,38,17
166790,20377,4,4,25,37
166791,20379,1,1,30,30
166792,20379,2,2,21,23
166793,20379,3,3,24,33
166794,20379,4,4,24,31
166795,20378,1,1,18,26
166796,20378,2,2,26,29
166797,20378,3,3,25,34
166798,20378,4,4,28,35
166799,20380,1,1,26,19
166800,20380,2,2,22,28
166801,20380,3,3,26,20
166802,20380,4,4,41,25
166803,20381,1,1,21,29
166804,20383,1,1,16,32
166805,20383,2,2,10,26
166806,20383,3,3,23,38
166807,20383,4,4,36,27
166808,20381,2,2,22,29
166809,20381,3,3,24,27
166810,20381,4,4,38,29
166811,20382,1,1,22,29
166812,20382,2,2,28,26
166813,20382,3,3,29,22
166814,20382,4,4,26,18
166815,20384,1,1,29,28
166816,20384,2,2,21,32
166817,20384,3,3,24,24
166818,20384,4,4,21,28
166819,20385,1,1,15,28
166820,20385,2,2,31,28
166821,20385,3,3,34,20
166822,20385,4,4,26,20
166823,20387,1,1,36,34
166824,20387,2,2,30,33
166825,20387,3,3,40,25
166826,20387,4,4,30,33
166827,20386,1,1,24,40
166828,20386,2,2,29,24
166829,20386,3,3,33,32
166830,20386,4,4,28,27
166831,20388,1,1,26,24
166832,20388,2,2,27,26
166833,20388,3,3,32,38
166834,20388,4,4,16,22
166835,20389,1,1,32,23
166836,20389,2,2,21,29
166837,20389,3,3,28,26
166838,20389,4,4,22,25
166839,20390,1,1,35,28
166840,20390,2,2,20,37
166841,20390,3,3,17,35
166842,20390,4,4,24,17
166843,20391,1,1,29,30
166844,20391,2,2,23,36
166845,20391,3,3,25,30
166846,20391,4,4,39,16
166847,20389,5,OT,20,29
166848,20389,6,OT2,0,0
166849,20392,1,1,35,25
166850,20392,2,2,35,26
166851,20392,3,3,22,23
166852,20392,4,4,19,25
166853,20393,1,1,21,29
166854,20393,2,2,30,24
166855,20393,3,3,31,27
166856,20393,4,4,25,35
166857,20395,1,1,31,19
166858,20395,2,2,24,27
166859,20395,3,3,25,24
166860,20395,4,4,30,29
166861,20394,1,1,16,34
166862,20394,2,2,34,22
166863,20394,3,3,25,38
166864,20394,4,4,22,30
166865,20396,1,1,37,37
166866,20396,2,2,27,32
166867,20396,3,3,32,29
166868,20396,4,4,22,34
166869,20397,1,1,17,33
166870,20397,2,2,36,31
166871,20397,3,3,22,22
166872,20397,4,4,30,24
166873,20398,1,1,20,36
166874,20398,2,2,31,20
166875,20398,3,3,19,27
166876,20398,4,4,27,20
166877,20399,1,1,34,31
166878,20399,2,2,35,39
166879,20399,3,3,26,29
166880,20399,4,4,31,27
166881,20399,5,OT,5,8
166882,20401,1,1,27,32
166883,20401,2,2,36,26
166884,20401,3,3,21,30
166885,20401,4,4,30,33
166886,20400,1,1,32,24
166887,20400,2,2,31,24
166888,20400,3,3,28,22
166889,20400,4,4,19,30
166890,20403,1,1,28,31
166891,20403,2,2,33,33
166892,20403,3,3,32,19
166893,20403,4,4,27,22
166894,20402,1,1,32,38
166895,20402,2,2,27,28
166896,20402,3,3,31,36
166897,20402,4,4,20,36
166898,20404,1,1,17,21
166899,20404,2,2,34,24
166900,20404,3,3,40,27
166901,20404,4,4,31,20
166902,20406,1,1,26,48
166903,20406,2,2,30,29
166904,20406,3,3,16,31
166905,20406,4,4,30,21
166906,20405,1,1,30,22
166907,20405,2,2,30,37
166908,20405,3,3,31,23
166909,20405,4,4,24,33
166910,20407,1,1,33,24
166911,20407,2,2,25,20
166912,20407,3,3,24,28
166913,20407,4,4,31,25
166914,20405,5,OT,9,5
166915,20408,1,1,30,33
166916,20408,2,2,34,46
166917,20408,3,3,21,31
166918,20408,4,4,30,30
166919,20409,1,1,28,21
166920,20409,2,2,34,39
166921,20409,3,3,18,30
166922,20409,4,4,22,24
166923,20410,1,1,34,30
166924,20410,2,2,28,28
166925,20410,3,3,28,32
166926,20410,4,4,30,36
166927,20411,1,1,25,20
166928,20411,2,2,22,31
166929,20411,3,3,14,27
166930,20411,4,4,34,17
166931,20412,1,1,27,33
166932,20412,2,2,31,33
166933,20412,3,3,31,23
166934,20412,4,4,35,25
166935,20413,1,1,38,19
166936,20413,2,2,16,25
166937,20413,3,3,35,35
166938,20413,4,4,29,30
166939,20411,5,OT,12,5
166940,20414,1,1,32,22
166941,20414,2,2,24,29
166942,20414,3,3,34,25
166943,20414,4,4,30,40
166944,20416,1,1,18,30
166945,20415,1,1,22,44
166946,20416,2,2,31,16
166947,20416,3,3,18,22
166948,20416,4,4,22,20
166949,20415,2,2,16,38
166950,20415,3,3,24,33
166951,20415,4,4,26,25
166952,20417,1,1,27,31
166953,20417,2,2,23,28
166954,20417,3,3,21,30
166955,20417,4,4,20,24
166956,20418,1,1,29,27
166957,20418,2,2,19,25
166958,20418,3,3,27,30
166959,20418,4,4,31,29
166960,20420,1,1,16,26
166961,20420,2,2,32,26
166962,20420,3,3,29,34
166963,20420,4,4,28,31
166964,20419,1,1,28,19
166965,20419,2,2,23,34
166966,20419,3,3,36,25
166967,20419,4,4,20,20
166968,20421,1,1,28,24
166969,20421,2,2,38,28
166970,20421,3,3,23,33
166971,20421,4,4,29,25
166972,20422,1,1,29,31
166973,20422,2,2,24,21
166974,20422,3,3,27,25
166975,20422,4,4,26,25
166976,20424,1,1,26,28
166977,20424,2,2,22,27
166978,20424,3,3,34,33
166979,20424,4,4,32,31
166980,20423,1,1,35,25
166981,20423,2,2,20,23
166982,20423,3,3,26,25
166983,20423,4,4,25,40
166984,20425,1,1,41,35
166985,20425,2,2,34,39
166986,20425,3,3,26,28
166987,20425,4,4,14,25
166988,20426,1,1,22,36
166989,20426,2,2,27,20
166990,20426,3,3,28,35
166991,20426,4,4,36,18
166992,20427,1,1,25,25
166993,20427,2,2,18,27
166994,20427,3,3,29,37
166995,20427,4,4,32,27
166996,20428,1,1,25,20
166997,20428,2,2,20,23
166998,20428,3,3,30,23
166999,20428,4,4,26,23
167000,20429,1,1,33,25
167001,20429,2,2,22,20
167002,20429,3,3,32,26
167003,20429,4,4,17,34
167004,20433,1,1,42,28
167005,20430,1,1,30,23
167006,20433,2,2,26,17
