StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1114130,27,20002276,1,2024,Cam Reddish,LAL,SF,26,40,510.70,886,2,88.00,217.00,40.6,53.00,115.00,46.1,35.00,102.00,34.3,37.00,48.00,77.1,22.00,69.00,91.00,47.00,45.00,12.00,31.00,59.00,248.00,567.70,548.25,-7.00,0.00,0.00
1114131,20,20000811,1,2024,Kentavious Caldwell-Pope,DEN,SG,59,59,1133.00,1877,50,206.00,461.00,44.7,115.00,231.00,49.8,91.00,230.00,39.6,93.00,101.00,92.1,25.00,115.00,140.00,142.00,79.00,28.00,58.00,113.00,596.00,1240.00,1214.50,421.00,0.00,0.00
1114132,27,20002720,1,2024,Austin Reaves,LAL,SG,41,66,1911.80,2087,28,367.00,742.00,49.5,247.00,424.00,58.3,120.00,318.00,37.7,187.00,217.00,86.2,43.00,226.00,269.00,366.00,57.00,14.00,143.00,121.00,1041.00,1982.80,2065.75,-79.00,6.00,0.00
1114133,20,20001870,1,2024,Vlatko Cancar,DEN,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1114134,20,20003075,1,2024,Hunter Tyson,DEN,SF,0,11,18.30,31,51,3.00,11.00,27.3,1.00,2.00,50.0,2.00,9.00,22.2,0.00,0.00,0,1.00,8.00,9.00,1.00,0.00,0.00,2.00,7.00,8.00,18.30,20.75,3.00,0.00,0.00
1114135,20,20001441,1,2024,Nikola Jokic,DEN,C,63,63,3542.60,2158,33,648.00,1114.00,58.2,583.00,928.00,62.8,65.00,186.00,34.9,288.00,348.00,82.8,184.00,589.00,773.00,580.00,81.00,59.00,184.00,159.00,1649.00,3682.60,3848.25,493.00,53.00,21.00
1114136,27,20001458,1,2024,D'Angelo Russell,LAL,PG,54,61,1928.20,1947,24,403.00,856.00,47.1,230.00,448.00,51.3,173.00,408.00,42.4,121.00,151.00,80.1,24.00,157.00,181.00,380.00,51.00,30.00,121.00,129.00,1100.00,2009.20,2093.25,102.00,6.00,0.00
1114137,27,20002254,1,2024,Gabe Vincent,LAL,PG,0,5,65.50,127,24,12.00,32.00,37.5,10.00,15.00,66.7,2.00,17.00,11.8,1.00,2.00,50.0,2.00,3.00,5.00,15.00,6.00,0.00,2.00,12.00,27.00,71.50,67.75,-2.00,0.00,0.00
1114138,20,20002789,1,2024,Braxton Key,DEN,SF,0,17,50.80,54,34,6.00,16.00,37.5,5.00,12.00,41.7,1.00,4.00,25.0,4.00,6.00,66.7,3.00,11.00,14.00,8.00,2.00,1.00,1.00,5.00,17.00,53.80,52.50,-7.00,0.00,0.00
1114139,27,20002274,1,2024,Jaxson Hayes,LAL,C,3,55,486.40,632,48,89.00,127.00,70.1,89.00,119.00,74.8,0.00,8.00,0,34.00,56.00,60.7,48.00,94.00,142.00,24.00,26.00,22.00,28.00,91.00,212.00,534.40,509.00,-64.00,1.00,0.00
1114140,20,20001988,1,2024,Michael Porter Jr.,DEN,SF,64,64,1831.00,2030,25,411.00,850.00,48.4,236.00,408.00,57.8,175.00,442.00,39.6,65.00,80.00,81.2,86.00,364.00,450.00,96.00,32.00,46.00,71.00,123.00,1062.00,1909.00,1996.00,348.00,13.00,0.00
1114141,27,20000468,1,2024,Anthony Davis,LAL,C,62,62,3127.60,2222,30,585.00,1055.00,55.5,566.00,981.00,57.7,19.00,74.00,25.7,346.00,426.00,81.2,192.00,581.00,773.00,226.00,73.00,152.00,124.00,148.00,1535.00,3352.60,3321.75,30.00,52.00,2.00
1114142,20,20003073,1,2024,Jalen Pickett,DEN,SG,0,21,67.70,108,19,12.00,30.00,40.0,5.00,8.00,62.5,7.00,22.00,31.8,3.00,4.00,75.0,1.00,10.00,11.00,15.00,3.00,0.00,8.00,11.00,34.00,70.70,75.75,-8.00,0.00,0.00
1114143,27,20000571,1,2024,LeBron James,LAL,SF,57,57,2637.10,1999,32,545.00,1029.00,53.0,421.00,724.00,58.1,124.00,305.00,40.7,230.00,310.00,74.2,47.00,356.00,403.00,457.00,71.00,33.00,184.00,66.00,1444.00,2741.10,2848.75,113.00,19.00,3.00
1114144,20,20002735,1,2024,Jay Huff,DEN,C,0,12,33.50,35,22,7.00,12.00,58.3,4.00,4.00,100,3.00,8.00,37.5,2.00,2.00,100,1.00,9.00,10.00,1.00,1.00,0.00,1.00,7.00,19.00,34.50,36.00,-14.00,0.00,0.00
1114145,27,20001527,1,2024,Christian Wood,LAL,PF,1,50,773.30,871,59,123.00,264.00,46.6,88.00,150.00,58.7,35.00,114.00,30.7,66.00,94.00,70.2,39.00,215.00,254.00,49.00,16.00,33.00,50.00,72.00,347.00,822.30,831.50,3.00,2.00,0.00
1114146,20,20000663,1,2024,DeAndre Jordan,DEN,C,1,29,323.40,326,59,48.00,76.00,63.2,48.00,76.00,63.2,0.00,0.00,0,22.00,49.00,44.9,48.00,84.00,132.00,20.00,5.00,13.00,19.00,48.00,118.00,341.40,341.00,-68.00,1.00,0.00
1114147,27,20003045,1,2024,Jalen Hood-Schifino,LAL,PG,0,21,62.60,108,58,10.00,45.00,22.2,8.00,30.00,26.7,2.00,15.00,13.3,12.00,20.00,60.0,2.00,11.00,13.00,8.00,3.00,2.00,9.00,13.00,34.00,67.60,68.75,-54.00,0.00,0.00
1114148,20,20000881,1,2024,Reggie Jackson,DEN,PG,16,65,1175.90,1441,32,262.00,593.00,44.2,184.00,370.00,49.7,78.00,223.00,35.0,52.00,67.00,77.6,24.00,103.00,127.00,241.00,34.00,10.00,80.00,115.00,654.00,1219.90,1262.75,48.00,1.00,0.00
1114149,27,20002275,1,2024,Rui Hachimura,LAL,PF,23,52,1034.60,1325,41,255.00,492.00,51.8,185.00,322.00,57.5,70.00,170.00,41.2,72.00,101.00,71.3,40.00,153.00,193.00,56.00,36.00,16.00,37.00,74.00,652.00,1086.60,1097.75,81.00,0.00,0.00
1114150,20,20002547,1,2024,Zeke Nnaji,DEN,C,0,50,398.40,490,51,57.00,132.00,43.2,52.00,111.00,46.8,5.00,21.00,23.8,42.00,59.00,71.2,56.00,51.00,107.00,28.00,13.00,34.00,27.00,70.00,161.00,445.40,419.75,-156.00,0.00,0.00
1114151,20,20000681,1,2024,Aaron Gordon,DEN,PF,59,59,1642.90,1852,48,326.00,584.00,55.8,294.00,474.00,62.0,32.00,110.00,29.1,135.00,207.00,65.2,137.00,240.00,377.00,189.00,50.00,37.00,86.00,112.00,819.00,1729.90,1735.75,323.00,10.00,0.00
1114152,27,20002015,1,2024,Jarred Vanderbilt,LAL,SF,6,29,423.60,581,15,59.00,114.00,51.8,51.00,87.00,58.6,8.00,27.00,29.6,24.00,36.00,66.7,41.00,97.00,138.00,36.00,36.00,5.00,28.00,43.00,150.00,464.60,448.50,44.00,0.00,0.00
1114153,20,20003071,1,2024,Julian Strawther,DEN,SF,0,40,362.40,496,42,75.00,200.00,37.5,37.00,75.00,49.3,38.00,125.00,30.4,18.00,25.00,72.0,4.00,48.00,52.00,42.00,17.00,7.00,17.00,49.00,206.00,386.40,392.50,-114.00,0.00,0.00
1114154,27,20001680,1,2024,Taurean Prince,LAL,SF,49,63,1058.10,1795,37,209.00,478.00,43.7,91.00,173.00,52.6,118.00,305.00,38.7,38.00,53.00,71.7,15.00,173.00,188.00,103.00,50.00,30.00,56.00,128.00,574.00,1138.10,1154.50,-130.00,0.00,0.00
1114155,20,20000492,1,2024,Justin Holiday,DEN,SF,9,40,330.80,594,59,58.00,124.00,46.8,22.00,36.00,61.1,36.00,88.00,40.9,3.00,4.00,75.0,6.00,43.00,49.00,46.00,24.00,5.00,10.00,49.00,155.00,359.80,356.25,22.00,0.00,0.00
1114156,27,20003094,1,2024,D'Moi Hodge,LAL,PG,0,7,24.50,41,15,5.00,15.00,33.3,2.00,3.00,66.7,3.00,12.00,25.0,1.00,2.00,50.0,0.00,0.00,0.00,5.00,1.00,1.00,1.00,4.00,14.00,26.50,26.50,-35.00,0.00,0.00
1114157,20,20002868,1,2024,Christian Braun,DEN,SG,1,65,931.90,1244,15,163.00,365.00,44.7,120.00,245.00,49.0,43.00,120.00,35.8,77.00,109.00,70.6,55.00,177.00,232.00,89.00,29.00,29.00,42.00,108.00,446.00,989.90,987.50,-52.00,1.00,0.00
1114267,29,20000441,1,2024,Bradley Beal,PHO,SG,36,36,1098.10,1176,11,261.00,525.00,49.7,200.00,363.00,55.1,61.00,162.00,37.7,86.00,109.00,78.9,32.00,116.00,148.00,165.00,36.00,10.00,88.00,93.00,669.00,1144.10,1183.00,61.00,2.00,0.00
1114268,29,20001460,1,2024,Devin Booker,PHO,SG,51,51,2214.50,1826,19,491.00,993.00,49.4,380.00,696.00,54.6,111.00,297.00,37.4,311.00,353.00,88.1,39.00,196.00,235.00,349.00,47.00,21.00,131.00,153.00,1404.00,2282.50,2362.25,257.00,10.00,0.00
1114269,26,20000664,1,2024,Chris Paul,GS,PG,13,40,1049.50,1081,17,137.00,316.00,43.4,80.00,164.00,48.8,57.00,152.00,37.5,40.00,48.00,83.3,14.00,141.00,155.00,285.00,53.00,3.00,47.00,70.00,371.00,1105.50,1115.25,74.00,4.00,0.00
1114270,21,20002058,1,2024,Yuta Watanabe,MEM,PF,0,34,223.30,464,21,41.00,116.00,35.3,16.00,31.00,51.6,25.00,85.00,29.4,10.00,17.00,58.8,11.00,43.00,54.00,15.00,12.00,7.00,19.00,39.00,117.00,242.30,248.00,-66.00,0.00,0.00
1114271,8,20002041,1,2024,Keita Bates-Diop,BKN,SF,8,49,457.10,651,28,72.00,165.00,43.6,51.00,96.00,53.1,21.00,69.00,30.4,30.00,40.00,75.0,31.00,77.00,108.00,37.00,24.00,22.00,15.00,34.00,195.00,503.10,480.50,-67.00,0.00,0.00
1114272,29,20002308,1,2024,Nassir Little,PHO,SF,2,34,274.70,425,44,49.00,107.00,45.8,30.00,47.00,63.8,19.00,60.00,31.7,17.00,20.00,85.0,14.00,57.00,71.00,19.00,10.00,10.00,13.00,37.00,134.00,294.70,294.25,-78.00,0.00,0.00
1114273,26,20001455,1,2024,Kevon Looney,GS,C,36,61,943.70,1032,35,116.00,195.00,59.5,116.00,194.00,59.8,0.00,1.00,0,46.00,68.00,67.6,125.00,236.00,361.00,123.00,24.00,22.00,44.00,132.00,278.00,989.70,985.25,-39.00,1.00,0.00
1114274,29,20002291,1,2024,Bol Bol,PHO,C,0,26,311.30,300,58,65.00,105.00,61.9,55.00,74.00,74.3,10.00,31.00,32.3,7.00,10.00,70.0,25.00,69.00,94.00,11.00,6.00,17.00,11.00,30.00,147.00,334.30,328.00,9.00,1.00,0.00
1114275,26,20000485,1,2024,Stephen Curry,GS,PG,59,59,2292.90,1936,1,523.00,1164.00,44.9,233.00,451.00,51.7,290.00,713.00,40.7,254.00,276.00,92.0,30.00,227.00,257.00,291.00,46.00,21.00,176.00,100.00,1590.00,2359.90,2546.25,90.00,5.00,0.00
1114276,29,20002563,1,2024,Saben Lee,PHO,PG,0,21,161.20,177,43,18.00,53.00,34.0,16.00,37.00,43.2,2.00,16.00,12.5,29.00,39.00,74.4,9.00,22.00,31.00,30.00,7.00,3.00,8.00,13.00,67.00,171.20,167.75,16.00,0.00,0.00
1114277,26,20001730,1,2024,Gary Payton II,GS,PG,0,29,363.10,449,31,68.00,127.00,53.5,54.00,87.00,62.1,14.00,40.00,35.0,9.00,14.00,64.3,34.00,49.00,83.00,29.00,29.00,10.00,17.00,46.00,159.00,402.10,382.75,52.00,0.00,0.00
1114278,26,20002935,1,2024,Lester Quinones,GS,PG,0,29,260.90,354,16,47.00,119.00,39.5,21.00,46.00,45.7,26.00,73.00,35.6,17.00,25.00,68.0,20.00,47.00,67.00,29.00,6.00,2.00,16.00,40.00,137.00,268.90,285.25,9.00,0.00,0.00
1114279,26,20000482,1,2024,Draymond Green,GS,PF,37,40,1089.00,1061,4,137.00,277.00,49.5,96.00,180.00,53.3,41.00,97.00,42.3,46.00,61.00,75.4,52.00,228.00,280.00,236.00,32.00,37.00,100.00,124.00,361.00,1158.00,1184.00,80.00,5.00,1.00
1114280,29,20002045,1,2024,Drew Eubanks,PHO,C,4,59,793.10,940,0,128.00,204.00,62.7,125.00,201.00,62.2,3.00,3.00,100,61.00,80.00,76.2,80.00,173.00,253.00,51.00,23.00,50.00,53.00,90.00,320.00,866.10,833.75,-106.00,0.00,0.00
1114281,26,20002675,1,2024,Usman Garuba,GS,PF,0,3,4.70,7,48,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0,1.00,0.00,1.00,1.00,1.00,0.00,0.00,2.00,0.00,5.70,4.75,-5.00,0.00,0.00
1114282,29,20002552,1,2024,Udoka Azubuike,PHO,C,0,14,87.90,107,23,16.00,22.00,72.7,16.00,22.00,72.7,0.00,0.00,0,3.00,11.00,27.3,11.00,21.00,32.00,3.00,1.00,6.00,4.00,17.00,35.00,94.90,93.00,-38.00,1.00,0.00
1114283,29,20000471,1,2024,Eric Gordon,PHO,SF,24,53,1026.10,1563,47,232.00,520.00,44.6,107.00,191.00,56.0,125.00,329.00,38.0,46.00,58.00,79.3,15.00,93.00,108.00,117.00,50.00,25.00,64.00,63.00,635.00,1101.10,1126.00,72.00,0.00,0.00
1114284,26,20002655,1,2024,Moses Moody,GS,SG,8,50,726.10,886,43,149.00,327.00,45.6,99.00,174.00,56.9,50.00,153.00,32.7,56.00,71.00,78.9,54.00,104.00,158.00,37.00,34.00,22.00,35.00,61.00,404.00,782.10,776.50,53.00,0.00,0.00
1114285,29,20002031,1,2024,Chimezie Metu,PHO,C,5,37,374.50,447,29,66.00,130.00,50.8,51.00,79.00,64.6,15.00,51.00,29.4,38.00,43.00,88.4,24.00,86.00,110.00,19.00,19.00,9.00,27.00,39.00,185.00,402.50,402.50,-37.00,1.00,0.00
1114286,26,20002661,1,2024,Jonathan Kuminga,GS,PF,37,63,1612.60,1632,9,384.00,724.00,53.0,340.00,581.00,58.5,44.00,143.00,30.8,193.00,261.00,73.9,82.00,221.00,303.00,130.00,44.00,31.00,101.00,139.00,1005.00,1687.60,1706.25,113.00,4.00,0.00
1114287,29,20001791,1,2024,Damion Lee,PHO,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1114288,26,20002000,1,2024,Jerome Robinson,GS,SG,0,16,36.10,61,57,6.00,22.00,27.3,4.00,9.00,44.4,2.00,13.00,15.4,6.00,10.00,60.0,1.00,2.00,3.00,5.00,0.00,3.00,1.00,3.00,20.00,39.10,37.75,20.00,0.00,0.00
1114289,29,20001986,1,2024,Grayson Allen,PHO,SF,59,59,1420.50,1984,31,254.00,511.00,49.7,96.00,178.00,53.9,158.00,333.00,47.4,102.00,115.00,88.7,37.00,193.00,230.00,181.00,52.00,39.00,77.00,130.00,768.00,1511.50,1551.00,161.00,1.00,0.00
1114290,26,20003065,1,2024,Trayce Jackson-Davis,GS,PF,4,50,782.50,700,21,152.00,213.00,71.4,152.00,213.00,71.4,0.00,0.00,0,53.00,94.00,56.4,85.00,130.00,215.00,51.00,16.00,46.00,33.00,84.00,357.00,844.50,817.25,43.00,5.00,0.00
1114291,21,20002736,1,2024,Jordan Goodwin,MEM,PG,5,46,632.60,730,49,93.00,248.00,37.5,65.00,150.00,43.3,28.00,98.00,28.6,29.00,39.00,74.4,50.00,93.00,143.00,106.00,33.00,16.00,39.00,52.00,243.00,681.60,673.25,-72.00,0.00,0.00
1114292,26,20000795,1,2024,Andrew Wiggins,GS,SF,43,55,1160.70,1473,19,264.00,578.00,45.7,201.00,400.00,50.2,63.00,178.00,35.4,97.00,134.00,72.4,82.00,149.00,231.00,95.00,32.00,27.00,65.00,119.00,688.00,1219.70,1239.25,-92.00,2.00,0.00
1114293,26,20000486,1,2024,Klay Thompson,GS,SG,52,61,1533.90,1808,47,371.00,879.00,42.2,168.00,347.00,48.4,203.00,532.00,38.2,104.00,114.00,91.2,28.00,179.00,207.00,133.00,36.00,28.00,91.00,108.00,1049.00,1597.90,1691.25,-70.00,0.00,0.00
1114294,29,20002006,1,2024,Josh Okogie,PHO,SG,11,54,642.60,925,34,83.00,199.00,41.7,56.00,108.00,51.9,27.00,91.00,29.7,74.00,100.00,74.0,71.00,77.00,148.00,62.00,47.00,22.00,33.00,65.00,267.00,711.60,680.00,25.00,0.00,0.00
1114295,29,20000884,1,2024,Kevin Durant,PHO,PF,58,58,2648.30,2162,17,600.00,1134.00,52.9,469.00,826.00,56.8,131.00,308.00,42.5,321.00,376.00,85.4,32.00,357.00,389.00,317.00,51.00,73.00,194.00,105.00,1652.00,2772.30,2852.75,233.00,13.00,1.00
1114296,26,20003068,1,2024,Brandin Podziemski,GS,SG,22,56,1310.00,1510,27,214.00,474.00,45.1,143.00,286.00,50.0,71.00,188.00,37.8,44.00,71.00,62.0,87.00,238.00,325.00,220.00,47.00,12.00,71.00,97.00,543.00,1369.00,1406.25,232.00,6.00,0.00
1114297,13,20000655,1,2024,Cory Joseph,IND,PG,0,26,164.00,295,53,23.00,64.00,35.9,10.00,22.00,45.5,13.00,42.00,31.0,4.00,7.00,57.1,6.00,24.00,30.00,42.00,4.00,3.00,12.00,25.00,63.00,171.00,178.00,-12.00,0.00,0.00
1114298,29,20000827,1,2024,Jusuf Nurkic,PHO,C,61,61,1948.70,1662,39,275.00,526.00,52.3,254.00,439.00,57.9,21.00,87.00,24.1,138.00,213.00,64.8,173.00,483.00,656.00,229.00,60.00,65.00,141.00,207.00,709.00,2073.70,2095.50,338.00,22.00,0.00
1114299,26,20001597,1,2024,Dario Saric,GS,PF,9,60,1050.70,1066,45,177.00,380.00,46.6,104.00,186.00,55.9,73.00,194.00,37.6,76.00,89.00,85.4,71.00,205.00,276.00,141.00,30.00,9.00,73.00,111.00,503.00,1089.70,1140.50,-12.00,2.00,0.00
1114981,29,20000587,1,2024,Thaddeus Young,PHO,PF,6,25,329.00,378,43,57.00,93.00,61.3,56.00,87.00,64.4,1.00,6.00,16.7,5.00,14.00,35.7,36.00,49.00,85.00,50.00,19.00,3.00,12.00,42.00,120.00,351.00,339.75,-26.00,0.00,0.00
1114982,11,20002911,1,2024,Justin Lewis,CHI,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1114983,22,20000896,1,2024,Reggie Bullock,HOU,SF,0,26,122.00,225,34,21.00,52.00,40.4,5.00,11.00,45.5,16.00,41.00,39.0,1.00,1.00,100,3.00,32.00,35.00,10.00,4.00,2.00,6.00,15.00,59.00,128.00,134.75,-18.00,0.00,0.00
1114984,10,20000564,1,2024,Kelly Olynyk,TOR,PF,12,63,1380.30,1322,49,196.00,362.00,54.1,148.00,242.00,61.2,48.00,120.00,40.0,114.00,136.00,83.8,83.00,231.00,314.00,263.00,57.00,21.00,101.00,173.00,554.00,1458.30,1476.50,-157.00,4.00,0.00
1114985,12,20002270,1,2024,Darius Garland,CLE,PG,41,41,1248.70,1358,52,276.00,605.00,45.6,181.00,356.00,50.8,95.00,249.00,38.2,124.00,147.00,84.4,19.00,77.00,96.00,255.00,53.00,4.00,134.00,69.00,771.00,1305.70,1371.00,100.00,2.00,0.00
1114986,3,20003080,1,2024,Seth Lundy,ATL,SG,0,9,21.40,51,59,4.00,17.00,23.5,1.00,4.00,25.0,3.00,13.00,23.1,3.00,4.00,75.0,1.00,6.00,7.00,0.00,0.00,0.00,1.00,6.00,14.00,21.40,23.75,-13.00,0.00,0.00
1114987,14,20001746,1,2024,Ryan Arcidiacono,DET,PG,0,20,17.60,45,8,0.00,6.00,0,0.00,0.00,0,0.00,6.00,0,0.00,0.00,0,0.00,8.00,8.00,4.00,2.00,0.00,2.00,5.00,0.00,19.60,19.00,2.00,0.00,0.00
1114988,11,20003103,1,2024,Adama Sanogo,CHI,C,0,3,14.20,10,36,3.00,3.00,100,3.00,3.00,100,0.00,0.00,0,2.00,3.00,66.7,2.00,4.00,6.00,0.00,0.00,0.00,1.00,0.00,8.00,14.20,15.00,17.00,0.00,0.00
1114989,12,20002585,1,2024,Sam Merrill,CLE,SG,1,47,600.60,772,14,120.00,296.00,40.5,14.00,34.00,41.2,106.00,262.00,40.5,14.00,15.00,93.3,18.00,70.00,88.00,74.00,16.00,2.00,12.00,55.00,360.00,618.60,664.00,19.00,0.00,0.00
1114990,10,20002894,1,2024,Christian Koloko,TOR,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1114991,13,20002539,1,2024,Aaron Nesmith,IND,PF,31,56,1197.90,1518,31,246.00,486.00,50.6,130.00,228.00,57.0,116.00,258.00,45.0,79.00,109.00,72.5,48.00,164.00,212.00,81.00,56.00,38.00,53.00,184.00,687.00,1291.90,1294.50,73.00,1.00,0.00
1114992,4,20001852,1,2024,Thomas Bryant,MIA,C,3,27,238.60,275,4,45.00,81.00,55.6,45.00,74.00,60.8,0.00,7.00,0,18.00,22.00,81.8,25.00,53.00,78.00,16.00,6.00,8.00,15.00,28.00,108.00,252.60,250.00,-42.00,0.00,0.00
1114993,17,20003040,1,2024,Taylor Hendricks,UTA,PF,6,23,299.70,401,5,51.00,116.00,44.0,28.00,48.00,58.3,23.00,68.00,33.8,9.00,11.00,81.8,27.00,64.00,91.00,13.00,14.00,13.00,17.00,40.00,134.00,326.70,324.25,-28.00,0.00,0.00
1114994,19,20000727,1,2024,Jerami Grant,POR,PF,54,54,1631.20,1830,11,383.00,850.00,45.1,272.00,574.00,47.4,111.00,276.00,40.2,255.00,312.00,81.7,37.00,154.00,191.00,152.00,45.00,34.00,116.00,117.00,1132.00,1710.20,1755.75,-351.00,1.00,0.00
1114995,2,20001832,1,2024,Frank Ntilikina,CHA,PG,0,5,17.20,42,54,1.00,9.00,11.1,0.00,1.00,0,1.00,8.00,12.5,2.00,2.00,100,1.00,5.00,6.00,4.00,0.00,0.00,1.00,4.00,5.00,17.20,18.50,-1.00,0.00,0.00
1114996,12,20001689,1,2024,Damian Jones,CLE,C,0,29,162.50,198,23,25.00,46.00,54.3,23.00,37.00,62.2,2.00,9.00,22.2,13.00,16.00,81.2,14.00,31.00,45.00,13.00,6.00,11.00,10.00,19.00,65.00,179.50,170.75,-75.00,0.00,0.00
1114997,2,20003043,1,2024,Nick Smith Jr.,CHA,PG,0,40,385.10,620,25,90.00,231.00,39.0,39.00,113.00,34.5,51.00,118.00,43.2,11.00,13.00,84.6,17.00,41.00,58.00,51.00,8.00,7.00,33.00,52.00,242.00,400.10,430.00,-185.00,0.00,0.00
1114998,2,20002542,1,2024,Aleksej Pokusevski,CHA,PF,0,12,53.10,78,46,7.00,22.00,31.8,4.00,10.00,40.0,3.00,12.00,25.0,4.00,6.00,66.7,3.00,10.00,13.00,7.00,2.00,3.00,4.00,5.00,21.00,58.10,57.25,-15.00,0.00,0.00
1114999,1,20001995,1,2024,Marvin Bagley III,WAS,PF,22,44,952.40,932,26,207.00,360.00,57.5,202.00,343.00,58.9,5.00,17.00,29.4,89.00,119.00,74.8,119.00,153.00,272.00,54.00,17.00,28.00,53.00,77.00,508.00,997.40,1007.00,-145.00,8.00,0.00
1115000,5,20002287,1,2024,Chuma Okeke,ORL,PF,8,38,236.80,393,53,39.00,104.00,37.5,16.00,28.00,57.1,23.00,76.00,30.3,2.00,5.00,40.0,18.00,56.00,74.00,18.00,8.00,7.00,12.00,19.00,103.00,251.80,258.00,-42.00,0.00,0.00
1115001,24,20002708,1,2024,Sandro Mamukelashvili,SA,PF,0,36,217.50,224,8,31.00,73.00,42.5,23.00,38.00,60.5,8.00,35.00,22.9,12.00,17.00,70.6,21.00,39.00,60.00,29.00,6.00,8.00,8.00,22.00,82.00,231.50,228.50,26.00,0.00,0.00
1115002,30,20001683,1,2024,Domantas Sabonis,SAC,C,63,63,3062.10,2257,55,513.00,836.00,61.4,484.00,767.00,63.1,29.00,69.00,42.0,210.00,302.00,69.5,219.00,634.00,853.00,531.00,58.00,36.00,211.00,194.00,1265.00,3156.10,3379.25,1.00,59.00,22.00
1115003,3,20003120,1,2024,Miles Norris,ATL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115004,22,20002871,1,2024,Jabari Smith Jr.,HOU,PF,59,59,1631.70,1880,43,285.00,637.00,44.7,183.00,352.00,52.0,102.00,285.00,35.8,113.00,139.00,81.3,118.00,388.00,506.00,89.00,44.00,45.00,72.00,159.00,785.00,1720.70,1766.50,-53.00,15.00,0.00
1115005,13,20002914,1,2024,Andrew Nembhard,IND,PG,30,51,924.40,1212,45,192.00,390.00,49.2,150.00,273.00,54.9,42.00,117.00,35.9,30.00,38.00,78.9,30.00,72.00,102.00,216.00,49.00,4.00,84.00,102.00,456.00,977.40,994.00,3.00,1.00,0.00
1115006,18,20002665,1,2024,Josh Giddey,OKC,SG,63,63,1627.00,1550,12,293.00,641.00,45.7,233.00,458.00,50.9,60.00,183.00,32.8,72.00,87.00,82.8,85.00,300.00,385.00,278.00,44.00,34.00,126.00,82.00,718.00,1705.00,1751.25,254.00,6.00,1.00
1115007,17,20002290,1,2024,Luka Samanic,UTA,PF,2,32,177.40,222,58,33.00,91.00,36.3,24.00,52.00,46.2,9.00,39.00,23.1,21.00,25.00,84.0,11.00,46.00,57.00,8.00,2.00,6.00,15.00,23.00,96.00,185.40,192.25,-12.00,0.00,0.00
1115008,24,20002536,1,2024,Devin Vassell,SA,SG,53,59,1844.30,1912,43,426.00,907.00,47.0,276.00,514.00,53.7,150.00,393.00,38.2,145.00,182.00,79.7,27.00,202.00,229.00,231.00,62.00,22.00,92.00,60.00,1147.00,1928.30,1976.75,-250.00,0.00,0.00
1115009,29,20002559,1,2024,Theo Maledon,PHO,PG,1,17,125.80,213,10,20.00,70.00,28.6,15.00,40.00,37.5,5.00,30.00,16.7,14.00,15.00,93.3,4.00,20.00,24.00,28.00,7.00,0.00,18.00,21.00,59.00,132.80,138.50,-65.00,0.00,0.00
1115010,18,20003083,1,2024,Keyontae Johnson,OKC,SF,0,9,27.00,66,12,5.00,16.00,31.2,4.00,13.00,30.8,1.00,3.00,33.3,0.00,0.00,0,4.00,6.00,10.00,4.00,1.00,0.00,4.00,5.00,11.00,28.00,30.00,-7.00,0.00,0.00
1115011,23,20001457,1,2024,Larry Nance Jr.,NO,PF,0,46,727.10,863,33,99.00,169.00,58.6,78.00,121.00,64.5,21.00,48.00,43.8,32.00,44.00,72.7,68.00,165.00,233.00,73.00,45.00,18.00,39.00,70.00,251.00,790.10,770.25,84.00,1.00,0.00
