QuarterID,GameID,Number,Name,AwayScore,HomeScore
162822,19450,1,1,30,32
162823,19450,2,2,40,29
162824,19450,3,3,24,50
162825,19450,4,4,36,25
162826,19465,1,1,33,26
162827,19465,2,2,28,25
162828,19465,3,3,26,24
162829,19465,4,4,19,20
162830,19452,1,1,24,38
162831,19452,2,2,28,23
162832,19452,3,3,24,33
162833,19452,4,4,23,22
162834,19478,1,1,36,33
162835,19478,2,2,27,36
162836,19478,3,3,23,33
162837,19478,4,4,32,16
162838,19451,1,1,33,36
162839,19451,2,2,27,20
162840,19451,3,3,39,34
162841,19451,4,4,24,26
162842,19478,5,OT,10,8
162843,19453,1,1,35,34
162844,19453,2,2,33,33
162845,19453,3,3,30,33
162846,19453,4,4,30,20
162847,19455,1,1,23,25
162848,19455,2,2,35,26
162849,19455,3,3,32,29
162850,19455,4,4,28,19
162851,19456,1,1,20,31
162852,19456,2,2,22,28
162853,19456,3,3,25,41
162854,19456,4,4,18,25
162855,19484,1,1,32,31
162856,19484,2,2,19,37
162857,19484,3,3,30,26
162858,19484,4,4,26,31
162859,19491,1,1,21,32
162860,19491,2,2,29,23
162861,19491,3,3,31,20
162862,19491,4,4,27,26
162863,19460,1,1,30,31
162864,19460,2,2,26,27
162865,19460,3,3,35,23
162866,19460,4,4,29,19
162867,19498,1,1,31,38
162868,19498,2,2,32,28
162869,19498,3,3,24,21
162870,19498,4,4,32,28
162871,19485,1,1,21,18
162872,19485,2,2,21,22
162873,19485,3,3,31,30
162874,19485,4,4,14,27
162875,19495,1,1,29,31
162876,19495,2,2,25,20
162877,19495,3,3,23,25
162878,19495,4,4,28,35
162879,19505,1,1,29,31
162880,19505,2,2,36,33
162881,19505,3,3,31,24
162882,19505,4,4,21,24
162883,19499,1,1,22,28
162884,19499,2,2,27,29
162885,19499,3,3,16,35
162886,19499,4,4,22,29
162887,19506,1,1,33,26
162888,19506,2,2,23,41
162889,19506,3,3,24,43
162890,19506,4,4,20,17
162891,19500,1,1,28,29
162892,19500,2,2,29,21
162893,19500,3,3,31,27
162894,19500,4,4,26,25
162895,19486,1,1,31,29
162896,19486,2,2,21,38
162897,19486,3,3,36,23
162898,19486,4,4,26,31
162899,19496,1,1,21,29
162900,19496,2,2,23,29
162901,19496,3,3,26,29
162902,19496,4,4,16,18
162903,19507,1,1,30,23
162904,19507,2,2,18,36
162905,19507,3,3,20,27
162906,19507,4,4,29,41
162907,19501,1,1,19,27
162908,19501,2,2,31,32
162909,19501,3,3,33,33
162910,19501,4,4,24,15
162911,19501,5,OT,8,9
162912,19487,1,1,34,32
162913,19487,2,2,27,31
162914,19487,3,3,31,35
162915,19487,4,4,32,31
162916,19492,1,1,30,31
162917,19492,2,2,18,25
162918,19492,3,3,33,34
162919,19492,4,4,20,19
162920,19508,1,1,21,22
162921,19508,2,2,31,27
162922,19508,3,3,32,28
162923,19508,4,4,17,27
162924,19502,1,1,33,26
162925,19502,2,2,25,23
162926,19502,3,3,30,23
162927,19502,4,4,27,31
162928,19488,1,1,24,35
162929,19488,2,2,25,17
162930,19488,3,3,25,39
162931,19488,4,4,28,27
162932,19493,1,1,24,14
162933,19493,2,2,23,36
162934,19493,3,3,27,34
162935,19493,4,4,29,28
162936,19509,1,1,28,32
162937,19509,2,2,31,38
162938,19509,3,3,23,23
162939,19509,4,4,24,28
162940,19503,1,1,29,22
162941,19503,2,2,21,21
162942,19503,3,3,21,30
162943,19503,4,4,24,13
162944,19489,1,1,44,26
162945,19489,2,2,37,25
162946,19489,3,3,22,25
162947,19489,4,4,22,24
162948,19497,1,1,31,24
162949,19497,2,2,19,27
162950,19497,3,3,21,23
162951,19497,4,4,21,22
162952,19510,1,1,26,31
162953,19510,2,2,20,25
162954,19510,3,3,31,35
162955,19510,4,4,24,31
162956,19504,1,1,29,23
162957,19504,2,2,23,32
162958,19504,3,3,10,33
162959,19504,4,4,26,24
162960,19512,1,1,25,37
162961,19512,2,2,29,35
162962,19512,3,3,38,34
162963,19512,4,4,34,26
162964,19519,1,1,28,30
162965,19519,2,2,29,36
162966,19519,3,3,46,25
162967,19519,4,4,20,25
162968,19513,1,1,27,27
162969,19513,2,2,26,21
162970,19513,3,3,26,28
162971,19513,4,4,24,32
162972,19520,1,1,24,25
162973,19520,2,2,30,25
162974,19520,3,3,21,33
162975,19520,4,4,36,22
162976,19514,1,1,32,20
162977,19514,2,2,26,35
162978,19514,3,3,26,27
162979,19514,4,4,35,26
162980,19521,1,1,22,30
162981,19521,2,2,24,31
162982,19521,3,3,17,32
162983,19521,4,4,39,35
162984,19515,1,1,28,34
162985,19515,2,2,30,39
162986,19515,3,3,36,16
162987,19515,4,4,19,22
162988,19522,1,1,23,29
162989,19522,2,2,27,27
162990,19522,3,3,38,23
162991,19522,4,4,28,20
162992,19523,1,1,20,35
162993,19523,2,2,24,26
162994,19523,3,3,28,29
162995,19523,4,4,25,20
162996,19524,1,1,34,29
162997,19524,2,2,23,24
162998,19524,3,3,22,19
162999,19524,4,4,25,31
163000,19525,1,1,22,15
163001,19525,2,2,30,26
163002,19525,3,3,24,25
163003,19525,4,4,27,18
163004,19526,1,1,20,29
163005,19526,2,2,22,30
163006,19526,3,3,21,25
163007,19526,4,4,30,20
163008,19527,1,1,26,23
163009,19527,2,2,25,34
163010,19527,3,3,24,26
163011,19527,4,4,36,25
163012,19528,1,1,24,24
163013,19528,2,2,29,24
163014,19528,3,3,29,20
163015,19528,4,4,27,26
163016,19529,1,1,20,21
163017,19529,2,2,35,30
163018,19529,3,3,31,22
163019,19529,4,4,22,22
163020,19530,1,1,24,22
163021,19530,2,2,27,22
163022,19530,3,3,20,26
163023,19530,4,4,18,24
